sumo_type,sumo_id,matsim_type,matsim_id,mapping_method
edge,-316318953#0,link,56933,"Topological (from, to)"
edge,-316318953#1,link,56935,"Topological (from, to)"
edge,-316318953#2,link,56937,"Topological (from, to)"
edge,-316318953#3,link,56939,"Topological (from, to)"
edge,-31666972#0,link,96096,"Topological (from, to)"
edge,-31666972#1,link,96098,"Topological (from, to)"
edge,-31666972#2,link,96100,"Topological (from, to)"
edge,-31666972#3,link,96102,"Topological (from, to)"
edge,-31667995,link,97635,"Topological (from, to)"
edge,-316746323#1,link,98111,Base OSM ID
edge,-316749677#0,link,92127,Base OSM ID
edge,-316749678,link,92138,Base OSM ID
edge,-316749679,link,92133,"Topological (from, to)"
edge,-316869462#0,link,88711,"Topological (from, to)"
edge,-316869462#1,link,88713,"Topological (from, to)"
edge,-316894994,link,120979,Base OSM ID
edge,-31690942#0,link,127641,"Topological (from, to)"
edge,-31690942#1,link,127643,"Topological (from, to)"
edge,-31690943#0,link,127635,"Topological (from, to)"
edge,-31690944,link,127589,Base OSM ID
edge,-31695801#0,link,132337,Base OSM ID
edge,-31695801#2,link,132342,"Topological (from, to)"
edge,-31695821,link,132295,"Topological (from, to)"
edge,-317350507#1,link,305,"Topological (from, to)"
edge,-317451315,link,160619,Base OSM ID
edge,-317451316,link,160624,"Topological (from, to)"
edge,-317452252,link,160270,Base OSM ID
edge,-31748765,link,36373,Base OSM ID
edge,-31758906#0,link,48971,Base OSM ID
edge,-31758906#1,link,48974,"Topological (from, to)"
edge,-31758946#0,link,48805,"Topological (from, to)"
edge,-31758946#1,link,48807,"Topological (from, to)"
edge,-31758946#2,link,48809,"Topological (from, to)"
edge,-31758946#3,link,48811,"Topological (from, to)"
edge,-31758946#4,link,48813,"Topological (from, to)"
edge,-31758946#5,link,48815,"Topological (from, to)"
edge,-31758946#6,link,48817,"Topological (from, to)"
edge,-31758946#7,link,48819,"Topological (from, to)"
edge,-31762901,link,52187,"Topological (from, to)"
edge,-317652329,link,75164,Base OSM ID
edge,-317662311#0,link,97509,Base OSM ID
edge,-317662311#1,link,97509,Base OSM ID
edge,-317662311#2,link,97512,"Topological (from, to)"
edge,-317662311#3,link,97514,"Topological (from, to)"
edge,-317662311#4,link,97516,"Topological (from, to)"
edge,-317663475,link,98521,Base OSM ID
edge,-317683531#0,link,113694,Base OSM ID
edge,-317683531#2,link,113694,Base OSM ID
edge,-31774351#0,link,67851,"Topological (from, to)"
edge,-31774351#1,link,67853,"Topological (from, to)"
edge,-31774351#3,link,67850,Base OSM ID
edge,-31774351#4,link,67859,"Topological (from, to)"
edge,-31783561#2,link,78462,"Topological (from, to)"
edge,-31783561#3,link,78464,"Topological (from, to)"
edge,-317918069#0,link,88648,Base OSM ID
edge,-317918069#1,link,88651,"Topological (from, to)"
edge,-317937662,link,102035,Base OSM ID
edge,-317937663,link,102031,Base OSM ID
edge,-317948758,link,127690,Base OSM ID
edge,-317948764,link,127703,Base OSM ID
edge,-317948766#0,link,19562,"Topological (from, to)"
edge,-317948766#0.298,link,152197,"Topological (from, to)"
edge,-317948766#2,link,127702,"Topological (from, to)"
edge,-318015897#0,link,48729,"Topological (from, to)"
edge,-318138830,link,39272,Base OSM ID
edge,-318138835#0,link,39209,Base OSM ID
edge,-318138835#1,link,39212,"Topological (from, to)"
edge,-318138835#2,link,39214,"Topological (from, to)"
edge,-318138835#3,link,39209,Base OSM ID
edge,-318138835#6,link,39220,"Topological (from, to)"
edge,-318138835#7,link,39222,"Topological (from, to)"
edge,-318138838#0,link,39203,Base OSM ID
edge,-318138844#1,link,39244,Base OSM ID
edge,-318138844#2,link,39245,"Topological (from, to)"
edge,-318138851#0,link,39174,Base OSM ID
edge,-318138855,link,39172,Base OSM ID
edge,-318210361#0,link,128342,"Topological (from, to)"
edge,-318210362,link,128339,Base OSM ID
edge,-318210367#0,link,128320,Base OSM ID
edge,-318210369,link,128288,Base OSM ID
edge,-318210373,link,128281,"Topological (from, to)"
edge,-318210378#0,link,128297,Base OSM ID
edge,-318210378#0.106,link,128297,Base OSM ID
edge,-318210378#1,link,128304,"Topological (from, to)"
edge,-318210380#0,link,128293,Base OSM ID
edge,-318210381#0,link,128291,Base OSM ID
edge,-318210385,link,128254,"Topological (from, to)"
edge,-318210386#0,link,128251,Base OSM ID
edge,-318210391#0,link,128243,Base OSM ID
edge,-318210396#0,link,128262,"Topological (from, to)"
edge,-31821778,link,126721,"Topological (from, to)"
edge,-31824545,link,130144,"Topological (from, to)"
edge,-31824547#1,link,130146,"Topological (from, to)"
edge,-31824581,link,130125,"Topological (from, to)"
edge,-31824585,link,130132,"Topological (from, to)"
edge,-318434639#0,link,79721,"Topological (from, to)"
edge,-318434639#1,link,79723,"Topological (from, to)"
edge,-318434639#2,link,79720,Base OSM ID
edge,-318434642#0,link,79708,"Topological (from, to)"
edge,-318434643#0,link,79712,"Topological (from, to)"
edge,-318434644,link,79718,"Topological (from, to)"
edge,-318458655#0,link,83363,"Topological (from, to)"
edge,-318458655#1,link,110215,Base OSM ID
edge,-31855146,link,6266,Base OSM ID
edge,-318646012,link,15265,"Topological (from, to)"
edge,-318665517#0,link,30385,Base OSM ID
edge,-318859189,link,118381,"Topological (from, to)"
edge,-31906503,link,68785,Base OSM ID
edge,-31910792,link,73604,"Topological (from, to)"
edge,-31912630#0,link,76157,"Topological (from, to)"
edge,-31912630#1,link,76159,"Topological (from, to)"
edge,-31912630#2,link,76161,"Topological (from, to)"
edge,-319157701,link,153373,"Topological (from, to)"
edge,-319525964,link,124441,Base OSM ID
edge,-319525966,link,124436,"Topological (from, to)"
edge,-319525967#0,link,124431,Base OSM ID
edge,-319525969#0,link,124482,"Topological (from, to)"
edge,-319525969#1,link,124484,"Topological (from, to)"
edge,-31964393#0,link,141019,"Topological (from, to)"
edge,-319803729,link,142614,"Topological (from, to)"
edge,-319920586,link,125575,Base OSM ID
edge,-32008925#0,link,33229,"Topological (from, to)"
edge,-32008925#1,link,33231,"Topological (from, to)"
edge,-32009527,link,34083,"Topological (from, to)"
edge,-320177242#0,link,129237,Base OSM ID
edge,-320261155,link,69915,Base OSM ID
edge,-320342626,link,7785,Base OSM ID
edge,-32034956,link,66155,"Topological (from, to)"
edge,-32034992,link,66137,"Topological (from, to)"
edge,-32035125#0,link,65945,Base OSM ID
edge,-32035125#1,link,65948,"Topological (from, to)"
edge,-32035133,link,65944,"Topological (from, to)"
edge,-32036516,link,67823,"Topological (from, to)"
edge,-320414942#0,link,97810,"Topological (from, to)"
edge,-320414942#1,link,97812,"Topological (from, to)"
edge,-320414942#2,link,97814,"Topological (from, to)"
edge,-320414945,link,97875,"Topological (from, to)"
edge,-320462163#0,link,146330,Base OSM ID
edge,-320462164#0,link,146341,Base OSM ID
edge,-320823293,link,104818,"Topological (from, to)"
edge,-320823303#0,link,117707,Base OSM ID
edge,-320823303#1,link,117710,"Topological (from, to)"
edge,-320823303#2,link,117712,"Topological (from, to)"
edge,-320823311,link,117701,Base OSM ID
edge,-320894149,link,32162,"Topological (from, to)"
edge,-320941805#0,link,99734,Base OSM ID
edge,-32108475,link,155817,"Topological (from, to)"
edge,-32131090#0,link,22423,"Topological (from, to)"
edge,-32131090#1,link,22425,"Topological (from, to)"
edge,-32131090#2,link,22427,"Topological (from, to)"
edge,-32131090#3,link,22429,"Topological (from, to)"
edge,-32133489,link,25059,"Topological (from, to)"
edge,-32196976,link,103327,"Topological (from, to)"
edge,-32196977,link,103321,"Topological (from, to)"
edge,-32196978,link,103319,"Topological (from, to)"
edge,-32197350#0,link,104096,"Topological (from, to)"
edge,-32197350#1,link,104098,"Topological (from, to)"
edge,-32197350#11,link,104102,"Topological (from, to)"
edge,-32197350#12,link,104104,"Topological (from, to)"
edge,-32197350#6,link,104100,"Topological (from, to)"
edge,-32203518#0,link,113059,"Topological (from, to)"
edge,-32203518#1,link,113061,"Topological (from, to)"
edge,-32203518#2,link,113063,"Topological (from, to)"
edge,-32204098#0,link,113339,Base OSM ID
edge,-32204099,link,113337,Base OSM ID
edge,-32204598#0,link,114041,Base OSM ID
edge,-32204598#1,link,114041,Base OSM ID
edge,-32204604,link,114032,"Topological (from, to)"
edge,-32205319,link,115589,"Topological (from, to)"
edge,-32206247#0,link,115716,"Topological (from, to)"
edge,-32206247#1,link,115718,"Topological (from, to)"
edge,-322077313#0,link,46067,Base OSM ID
edge,-322109000#0,link,74665,"Topological (from, to)"
edge,-322139077#0,link,112211,Base OSM ID
edge,-32214701,link,127064,"Topological (from, to)"
edge,-32215060,link,127831,Base OSM ID
edge,-32215238,link,127592,"Topological (from, to)"
edge,-32235182,link,151462,"Topological (from, to)"
edge,-322979939,link,28384,"Topological (from, to)"
edge,-323108960#0,link,25808,"Topological (from, to)"
edge,-323108961#0,link,25810,"Topological (from, to)"
edge,-323108962#0,link,25803,"Topological (from, to)"
edge,-323108964,link,25813,"Topological (from, to)"
edge,-323108965#0,link,25816,Base OSM ID
edge,-323108965#3,link,25816,Base OSM ID
edge,-323108965#4,link,25819,"Topological (from, to)"
edge,-32320374,link,93670,"Topological (from, to)"
edge,-32341219#0,link,120829,"Topological (from, to)"
edge,-32341219#1,link,120831,"Topological (from, to)"
edge,-32341219#2,link,120833,"Topological (from, to)"
edge,-323528052#1,link,57000,"Topological (from, to)"
edge,-323528078#0,link,57204,Base OSM ID
edge,-323528078#1,link,57207,"Topological (from, to)"
edge,-323528078#2,link,57209,"Topological (from, to)"
edge,-32359106,link,142906,Base OSM ID
edge,-32390997,link,19053,"Topological (from, to)"
edge,-32394363,link,23975,Base OSM ID
edge,-32395476,link,25375,"Topological (from, to)"
edge,-32395477,link,25374,"Topological (from, to)"
edge,-32395478#0,link,25365,"Topological (from, to)"
edge,-32395478#2,link,25364,Base OSM ID
edge,-32395478#3,link,25371,"Topological (from, to)"
edge,-32395478#4,link,25364,Base OSM ID
edge,-32395480#1,link,25335,Base OSM ID
edge,-32395480#10,link,25356,"Topological (from, to)"
edge,-32395480#2,link,25340,"Topological (from, to)"
edge,-32395480#3,link,25342,"Topological (from, to)"
edge,-32395480#4,link,25344,"Topological (from, to)"
edge,-32395480#5,link,25346,"Topological (from, to)"
edge,-32395480#6,link,25348,"Topological (from, to)"
edge,-32395480#7,link,25350,"Topological (from, to)"
edge,-32395480#8,link,25352,"Topological (from, to)"
edge,-32395480#9,link,25354,"Topological (from, to)"
edge,-32395481#0,link,25358,Base OSM ID
edge,-32395481#1,link,25358,Base OSM ID
edge,-32395484#0,link,25312,Base OSM ID
edge,-32395485#0,link,25329,"Topological (from, to)"
edge,-32395485#1,link,25331,"Topological (from, to)"
edge,-32396798,link,26075,Base OSM ID
edge,-32396799,link,26078,"Topological (from, to)"
edge,-32397003#0,link,27135,"Topological (from, to)"
edge,-32397003#1,link,27137,"Topological (from, to)"
edge,-32397003#2,link,27139,"Topological (from, to)"
edge,-32423979#0,link,60586,"Topological (from, to)"
edge,-32423979#1,link,60588,"Topological (from, to)"
edge,-32423979#2,link,60590,"Topological (from, to)"
edge,-32424453,link,61330,"Topological (from, to)"
edge,-32426064,link,63542,"Topological (from, to)"
edge,-32426064.35,link,63540,"Topological (from, to)"
edge,-32437437,link,76717,"Topological (from, to)"
edge,-32443158#0,link,83389,"Topological (from, to)"
edge,-32443158#1,link,83391,"Topological (from, to)"
edge,-32445832#0,link,86854,"Topological (from, to)"
edge,-32445832#1,link,86853,Base OSM ID
edge,-32445835#0,link,86845,"Topological (from, to)"
edge,-32445835#1,link,86843,"Topological (from, to)"
edge,-32445837#0,link,86840,Base OSM ID
edge,-32446828#2,link,88328,"Topological (from, to)"
edge,-32446831#2,link,88324,"Topological (from, to)"
edge,-32486561#0,link,138642,"Topological (from, to)"
edge,-32486561#1,link,138644,"Topological (from, to)"
edge,-32493671,link,147449,Base OSM ID
edge,-325000951#0,link,84246,Base OSM ID
edge,-325000951#1,link,84249,"Topological (from, to)"
edge,-325017298,link,104980,Base OSM ID
edge,-32531892#0,link,31169,"Topological (from, to)"
edge,-32531892#1,link,31171,"Topological (from, to)"
edge,-32531892#2,link,31168,Base OSM ID
edge,-325319592,link,154030,Base OSM ID
edge,-325390801#0,link,80749,"Topological (from, to)"
edge,-325390801#1,link,80751,"Topological (from, to)"
edge,-325390809,link,80762,"Topological (from, to)"
edge,-32555844,link,60897,"Topological (from, to)"
edge,-32555845#0,link,60902,"Topological (from, to)"
edge,-32555845#1,link,60904,"Topological (from, to)"
edge,-32566603#0,link,74489,Base OSM ID
edge,-32574162,link,83457,"Topological (from, to)"
edge,-326116286#0,link,14458,Base OSM ID
edge,-326161983#0,link,61918,Base OSM ID
edge,-326161983#1,link,61921,"Topological (from, to)"
edge,-326372046#0,link,7860,Base OSM ID
edge,-326372046#1,link,7860,Base OSM ID
edge,-326452754#0,link,108438,Base OSM ID
edge,-326452754#1,link,108441,"Topological (from, to)"
edge,-326455736,link,101418,Base OSM ID
edge,-32699659#0,link,76577,"Topological (from, to)"
edge,-32699659#1,link,76579,"Topological (from, to)"
edge,-32706239#0,link,84868,Base OSM ID
edge,-32706239#1,link,84868,Base OSM ID
edge,-32706239#10,link,84869,"Topological (from, to)"
edge,-32706239#2,link,84871,"Topological (from, to)"
edge,-32706239#3,link,84868,Base OSM ID
edge,-327293117,link,3396,"Topological (from, to)"
edge,-327462543#0,link,59280,"Topological (from, to)"
edge,-327462545#0,link,59294,Base OSM ID
edge,-327502935,link,111878,Base OSM ID
edge,-327639838,link,116949,Base OSM ID
edge,-327756248,link,98622,Base OSM ID
edge,-327756257#0,link,98633,"Topological (from, to)"
edge,-327756257#1,link,98635,"Topological (from, to)"
edge,-32794962,link,32370,Base OSM ID
edge,-327979621#0,link,40933,"Topological (from, to)"
edge,-32805741#2,link,46290,"Topological (from, to)"
edge,-32805781,link,46238,"Topological (from, to)"
edge,-32805782,link,46240,"Topological (from, to)"
edge,-328064917#0,link,145586,Base OSM ID
edge,-328064917#5,link,145589,"Topological (from, to)"
edge,-32812862#0,link,54391,Base OSM ID
edge,-32812862#1,link,54394,"Topological (from, to)"
edge,-328129688#0,link,65192,"Topological (from, to)"
edge,-328129688#1,link,65194,"Topological (from, to)"
edge,-32815249,link,58242,"Topological (from, to)"
edge,-32815965#0,link,58730,"Topological (from, to)"
edge,-32815965#1,link,58732,"Topological (from, to)"
edge,-32815965#2,link,58734,"Topological (from, to)"
edge,-328235723,link,32484,Base OSM ID
edge,-328235729,link,32457,Base OSM ID
edge,-328253843,link,66281,Base OSM ID
edge,-328253844#0,link,66286,"Topological (from, to)"
edge,-328253844#1,link,66288,"Topological (from, to)"
edge,-328253848,link,66299,Base OSM ID
edge,-32836866#0,link,84015,"Topological (from, to)"
edge,-32836866#1,link,84017,"Topological (from, to)"
edge,-32836867#0,link,84005,"Topological (from, to)"
edge,-32836867#1,link,84007,"Topological (from, to)"
edge,-32836867#2,link,84009,"Topological (from, to)"
edge,-32836867#3,link,84011,"Topological (from, to)"
edge,-32836868,link,83992,Base OSM ID
edge,-32836870,link,83995,"Topological (from, to)"
edge,-32837705,link,85881,"Topological (from, to)"
edge,-32837721#0,link,85835,"Topological (from, to)"
edge,-32837721#1,link,85837,"Topological (from, to)"
edge,-32837721#2,link,85839,"Topological (from, to)"
edge,-32837722#0,link,85848,"Topological (from, to)"
edge,-32837722#1,link,85850,"Topological (from, to)"
edge,-32837722#2,link,85852,"Topological (from, to)"
edge,-32837731#0,link,85776,Base OSM ID
edge,-32837731#1,link,85776,Base OSM ID
edge,-32837731#2,link,85777,"Topological (from, to)"
edge,-328399245,link,73481,Base OSM ID
edge,-32842580,link,91219,"Topological (from, to)"
edge,-328426193#2,link,117221,Base OSM ID
edge,-328426213#0,link,117308,"Topological (from, to)"
edge,-328426218#1,link,117313,Base OSM ID
edge,-328426220#0,link,117322,"Topological (from, to)"
edge,-328426224,link,117280,Base OSM ID
edge,-328426227,link,117274,Base OSM ID
edge,-328426230#0,link,117285,"Topological (from, to)"
edge,-328426240#0,link,116934,Base OSM ID
edge,-328440049#0,link,125741,"Topological (from, to)"
edge,-328440049#1,link,125740,Base OSM ID
edge,-328440050#0,link,125735,"Topological (from, to)"
edge,-328440050#1,link,125737,"Topological (from, to)"
edge,-328440051,link,125733,"Topological (from, to)"
edge,-328440052#0,link,125752,"Topological (from, to)"
edge,-328440053,link,125750,"Topological (from, to)"
edge,-328440054#0,link,125748,"Topological (from, to)"
edge,-328440054#2,link,125747,Base OSM ID
edge,-328440055#0,link,125746,"Topological (from, to)"
edge,-32844422#0,link,93935,"Topological (from, to)"
edge,-32844422#1,link,93937,"Topological (from, to)"
edge,-32844422#2,link,93939,"Topological (from, to)"
edge,-32844422#3,link,93941,"Topological (from, to)"
edge,-32844422#4,link,93943,"Topological (from, to)"
